name,class,year,week,weeks_since,show_count,current_overall_average,current_me_average,current_ve_average,current_m_average,current_v_average,last_show_overall_score,last_show_me_score,last_show_ve_score,last_show_m_score,last_show_v_score,overall score,me score,ve score,m score,v score,last_overall_jump,last_me_jump,last_ve_jump,last_m_jump,last_v_jump,last_2_overall_average,last_2_me_average,last_2_ve_average,last_2_m_average,last_2_v_average
Center Grove High School,PSW,2026,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.9,24.0,15.8,23.1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Center Grove High School,PSW,2026,5,1,1,78.9,24.0,15.8,23.1,16.0,78.9,24.0,15.8,23.1,16.0,81.15,24.45,16.9,23.9,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Center Grove High School,PSW,2026,6,1,2,80.025,24.225,16.35,23.5,15.95,81.15,24.45,16.9,23.9,15.9,85.9,25.2,16.6,27.0,17.1,2.25,0.45,1.1,0.8,-0.1,80.025,24.225,16.35,23.5,15.95
Center Grove High School,PSW,2026,8,2,3,81.983,24.55,16.433,24.667,16.333,85.9,25.2,16.6,27.0,17.1,90.2,27.45,18.15,27.25,17.35,4.75,0.75,-0.3,3.1,1.2,83.525,24.825,16.75,25.45,16.5
Center Grove High School,PSW,2026,9,1,4,84.038,25.275,16.862,25.312,16.588,90.2,27.45,18.15,27.25,17.35,92.1,27.75,18.55,27.5,18.3,4.3,2.25,1.55,0.25,0.25,88.05,26.325,17.375,27.125,17.225
Chino Hills HS,PSW,2026,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.4,25.2,17.0,25.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chino Hills HS,PSW,2026,4,2,1,83.4,25.2,17.0,25.1,16.1,83.4,25.2,17.0,25.1,16.1,89.6,27.3,17.6,27.4,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chino Hills HS,PSW,2026,7,3,2,86.5,26.25,17.3,26.25,16.7,89.6,27.3,17.6,27.4,17.3,93.325,28.05,19.05,27.35,18.875,6.2,2.1,0.6,2.3,1.2,86.5,26.25,17.3,26.25,16.7
Chino Hills HS,PSW,2026,8,1,3,88.775,26.85,17.883,26.617,17.425,93.325,28.05,19.05,27.35,18.875,94.45,28.65,19.2,27.5,19.1,3.725,0.75,1.45,-0.05,1.575,91.462,27.675,18.325,27.375,18.088
Chino Hills HS,PSW,2026,9,1,4,90.194,27.3,18.213,26.838,17.844,94.45,28.65,19.2,27.5,19.1,93.4,27.9,18.7,27.9,18.9,1.125,0.6,0.15,0.15,0.225,93.888,28.35,19.125,27.425,18.988
Dorman HS,PSW,2026,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.8,22.95,15.8,23.95,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorman HS,PSW,2026,8,3,1,77.8,22.95,15.8,23.95,15.1,77.8,22.95,15.8,23.95,15.1,86.0,26.25,17.25,25.65,16.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Dorado HS,PSW,2026,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.3,21.9,12.8,21.6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Dorado HS,PSW,2026,4,2,1,71.3,21.9,12.8,21.6,15.0,71.3,21.9,12.8,21.6,15.0,78.45,24.45,15.6,23.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Dorado HS,PSW,2026,5,1,2,74.875,23.175,14.2,22.3,15.2,78.45,24.45,15.6,23.0,15.4,81.7,25.5,16.7,24.1,15.4,7.15,2.55,2.8,1.4,0.4,74.875,23.175,14.2,22.3,15.2
El Dorado HS,PSW,2026,7,2,3,77.15,23.95,15.033,22.9,15.267,81.7,25.5,16.7,24.1,15.4,82.776,24.825,17.1,24.1,16.75,3.25,1.05,1.1,1.1,0.0,80.075,24.975,16.15,23.55,15.4
El Dorado HS,PSW,2026,8,1,4,78.556,24.169,15.55,23.2,15.638,82.776,24.825,17.1,24.1,16.75,87.2,26.7,17.3,25.6,17.6,1.076,-0.675,0.4,0.0,1.35,82.238,25.162,16.9,24.1,16.075
El Dorado HS,PSW,2026,9,1,5,80.285,24.675,15.9,23.68,16.03,87.2,26.7,17.3,25.6,17.6,83.951,25.95,16.1,25.2,16.7,4.424,1.875,0.2,1.5,0.85,84.988,25.762,17.2,24.85,17.175
Etiwanda HS,PSW,2026,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.3,24.0,16.1,22.7,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Etiwanda HS,PSW,2026,4,1,1,78.3,24.0,16.1,22.7,15.5,78.3,24.0,16.1,22.7,15.5,82.45,25.35,16.3,24.8,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Etiwanda HS,PSW,2026,7,3,2,80.375,24.675,16.2,23.75,15.75,82.45,25.35,16.3,24.8,16.0,86.251,26.175,17.45,24.775,17.85,4.15,1.35,0.2,2.1,0.5,80.375,24.675,16.2,23.75,15.75
Etiwanda HS,PSW,2026,8,1,3,82.334,25.175,16.617,24.092,16.45,86.251,26.175,17.45,24.775,17.85,87.35,26.55,17.7,26.0,17.1,3.801,0.825,1.15,-0.025,1.85,84.351,25.763,16.875,24.788,16.925
Etiwanda HS,PSW,2026,9,1,4,83.588,25.519,16.888,24.569,16.612,87.35,26.55,17.7,26.0,17.1,87.751,26.25,17.7,26.8,17.0,1.099,0.375,0.25,1.225,-0.75,86.8,26.362,17.575,25.388,17.475
Fishers Indoor Drumline,PSW,2026,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.75,23.55,14.7,23.9,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fishers Indoor Drumline,PSW,2026,6,2,1,77.75,23.55,14.7,23.9,15.6,77.75,23.55,14.7,23.9,15.6,83.55,24.15,16.5,26.0,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fishers Indoor Drumline,PSW,2026,8,2,2,80.65,23.85,15.6,24.95,16.25,83.55,24.15,16.5,26.0,16.9,86.125,25.875,16.95,26.25,17.05,5.8,0.6,1.8,2.1,1.3,80.65,23.85,15.6,24.95,16.25
Fishers Indoor Drumline,PSW,2026,9,1,3,82.475,24.525,16.05,25.383,16.517,86.125,25.875,16.95,26.25,17.05,87.975,26.475,17.75,25.85,17.9,2.575,1.725,0.45,0.25,0.15,84.838,25.012,16.725,26.125,16.975
Foothill HS (NV),PSW,2026,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.65,25.95,17.3,24.2,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Foothill HS (NV),PSW,2026,7,1,1,82.65,25.95,17.3,24.2,15.2,82.65,25.95,17.3,24.2,15.2,79.826,23.925,17.2,22.55,16.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Franklin Central Percussion Symphony,PSW,2026,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.95,24.45,13.4,23.9,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Franklin Central Percussion Symphony,PSW,2026,6,2,1,77.95,24.45,13.4,23.9,16.2,77.95,24.45,13.4,23.9,16.2,82.1,24.6,16.9,24.4,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Franklin Central Percussion Symphony,PSW,2026,8,2,2,80.025,24.525,15.15,24.15,16.2,82.1,24.6,16.9,24.4,16.2,83.275,24.975,16.9,24.95,16.45,4.15,0.15,3.5,0.5,0.0,80.025,24.525,15.15,24.15,16.2
Franklin Central Percussion Symphony,PSW,2026,9,1,3,81.108,24.675,15.733,24.417,16.283,83.275,24.975,16.9,24.95,16.45,83.201,25.5,17.15,23.75,16.8,1.175,0.375,0.0,0.55,0.25,82.688,24.788,16.9,24.675,16.325
Rowland HS,PSW,2026,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,21.0,12.8,21.3,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rowland HS,PSW,2026,3,2,1,69.4,21.0,12.8,21.3,14.3,69.4,21.0,12.8,21.3,14.3,72.3,21.9,14.5,21.8,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rowland HS,PSW,2026,5,2,2,70.85,21.45,13.65,21.55,14.2,72.3,21.9,14.5,21.8,14.1,80.05,25.05,15.6,24.0,15.4,2.9,0.9,1.7,0.5,-0.2,70.85,21.45,13.65,21.55,14.2
Rowland HS,PSW,2026,6,1,3,73.917,22.65,14.3,22.367,14.6,80.05,25.05,15.6,24.0,15.4,81.3,23.7,15.8,25.7,16.1,7.75,3.15,1.1,2.2,1.3,76.175,23.475,15.05,22.9,14.75
Rowland HS,PSW,2026,9,3,4,75.762,22.912,14.675,23.2,14.975,81.3,23.7,15.8,25.7,16.1,83.701,24.9,16.4,25.9,16.5,1.25,-1.35,0.2,1.7,0.7,80.675,24.375,15.7,24.85,15.75
Vista Murrieta HS,PSW,2026,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.8,25.2,17.0,24.8,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vista Murrieta HS,PSW,2026,5,2,1,83.8,25.2,17.0,24.8,16.8,83.8,25.2,17.0,24.8,16.8,88.1,26.25,17.4,27.05,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vista Murrieta HS,PSW,2026,7,2,2,85.95,25.725,17.2,25.925,17.1,88.1,26.25,17.4,27.05,17.4,92.15,27.45,19.05,26.8,18.85,4.3,1.05,0.4,2.25,0.6,85.95,25.725,17.2,25.925,17.1
Vista Murrieta HS,PSW,2026,9,2,3,88.017,26.3,17.817,26.217,17.683,92.15,27.45,19.05,26.8,18.85,92.775,27.825,18.3,28.6,18.05,4.05,1.2,1.65,-0.25,1.45,90.125,26.85,18.225,26.925,18.125
Walled Lake Consolidated Schools,PSW,2026,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.1,23.1,14.6,22.8,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Walled Lake Consolidated Schools,PSW,2026,6,2,1,76.1,23.1,14.6,22.8,15.6,76.1,23.1,14.6,22.8,15.6,81.75,25.65,17.0,23.5,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Walled Lake Consolidated Schools,PSW,2026,9,3,2,78.925,24.375,15.8,23.15,15.6,81.75,25.65,17.0,23.5,15.6,85.55,25.65,17.8,24.5,17.6,5.65,2.55,2.4,0.7,0.0,78.925,24.375,15.8,23.15,15.6
Arroyo HS,PSO,2026,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.05,20.25,13.5,21.2,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arroyo HS,PSO,2026,3,2,1,69.05,20.25,13.5,21.2,14.1,69.05,20.25,13.5,21.2,14.1,71.9,22.2,14.3,22.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arroyo HS,PSO,2026,6,3,2,70.475,21.225,13.9,21.6,13.75,71.9,22.2,14.3,22.0,13.4,74.126,22.725,14.7,21.9,14.8,2.85,1.95,0.8,0.8,-0.7,70.475,21.225,13.9,21.6,13.75
Basha HS,PSO,2026,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.925,24.675,15.75,23.95,15.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Basha HS,PSO,2026,6,1,1,79.925,24.675,15.75,23.95,15.55,79.925,24.675,15.75,23.95,15.55,84.25,25.35,17.0,25.4,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beavercreek Indoor Percussion Ensemble,PSO,2026,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.55,22.65,15.5,24.2,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beavercreek Indoor Percussion Ensemble,PSO,2026,6,3,1,77.55,22.65,15.5,24.2,15.2,77.55,22.65,15.5,24.2,15.2,80.1,24.0,16.0,23.8,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beavercreek Indoor Percussion Ensemble,PSO,2026,9,3,2,78.825,23.325,15.75,24.0,15.75,80.1,24.0,16.0,23.8,16.3,85.15,24.45,17.5,26.7,16.5,2.55,1.35,0.5,-0.4,1.1,78.825,23.325,15.75,24.0,15.75
Brandon Valley High School,PSO,2026,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.675,24.45,26.1,15.2,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Valley High School,PSO,2026,5,1,1,78.675,24.45,26.1,15.2,23.4,78.675,24.45,26.1,15.2,23.4,80.05,25.8,15.9,21.7,16.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Branham HS,PSO,2026,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.25,23.85,15.1,24.5,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Branham HS,PSO,2026,7,3,1,78.25,23.85,15.1,24.5,14.8,78.25,23.85,15.1,24.5,14.8,84.85,25.65,16.8,25.55,16.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buena HS,PSO,2026,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.951,19.95,13.1,18.3,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buena HS,PSO,2026,5,3,1,65.951,19.95,13.1,18.3,14.6,65.951,19.95,13.1,18.3,14.6,76.201,22.2,16.6,22.7,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buena HS,PSO,2026,8,3,2,71.076,21.075,14.85,20.5,14.65,76.201,22.2,16.6,22.7,14.7,74.8,22.8,14.4,22.1,15.5,10.25,2.25,3.5,4.4,0.1,71.076,21.075,14.85,20.5,14.65
Carlsbad HS,PSO,2026,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.801,23.1,13.0,22.1,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlsbad HS,PSO,2026,6,2,1,70.801,23.1,13.0,22.1,12.6,70.801,23.1,13.0,22.1,12.6,72.75,20.85,14.3,23.25,14.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlsbad HS,PSO,2026,7,1,2,71.776,21.975,13.65,22.675,13.475,72.75,20.85,14.3,23.25,14.35,79.05,25.95,13.6,22.7,16.8,1.949,-2.25,1.3,1.15,1.75,71.776,21.975,13.65,22.675,13.475
Carlsbad HS,PSO,2026,8,1,3,74.2,23.3,13.633,22.683,14.583,79.05,25.95,13.6,22.7,16.8,80.55,24.75,15.3,24.0,16.5,6.3,5.1,-0.7,-0.55,2.45,75.9,23.4,13.95,22.975,15.575
Carroll High School Indoor Percussion,PSO,2026,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.9,24.0,14.7,23.4,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carroll High School Indoor Percussion,PSO,2026,4,1,1,76.9,24.0,14.7,23.4,14.8,76.9,24.0,14.7,23.4,14.8,77.75,24.15,15.0,23.4,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carroll High School Indoor Percussion,PSO,2026,6,2,2,77.325,24.075,14.85,23.4,15.0,77.75,24.15,15.0,23.4,15.2,86.4,25.8,17.4,26.6,16.6,0.85,0.15,0.3,0.0,0.4,77.325,24.075,14.85,23.4,15.0
Carroll High School Indoor Percussion,PSO,2026,8,2,3,80.35,24.65,15.7,24.467,15.533,86.4,25.8,17.4,26.6,16.6,86.375,26.475,17.5,25.75,16.65,8.65,1.65,2.4,3.2,1.4,82.075,24.975,16.2,25.0,15.9
Casa Grande HS,PSO,2026,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.55,23.25,15.4,23.2,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Casa Grande HS,PSO,2026,5,1,1,77.55,23.25,15.4,23.2,15.7,77.55,23.25,15.4,23.2,15.7,80.325,24.525,15.25,24.85,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centerville Winter Drumline,PSO,2026,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.45,22.05,14.6,22.5,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centerville Winter Drumline,PSO,2026,3,2,1,74.45,22.05,14.6,22.5,15.3,74.45,22.05,14.6,22.5,15.3,75.05,22.35,15.3,22.4,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centerville Winter Drumline,PSO,2026,6,3,2,74.75,22.2,14.95,22.45,15.15,75.05,22.35,15.3,22.4,15.0,77.75,23.85,16.7,21.9,15.3,0.6,0.3,0.7,-0.1,-0.3,74.75,22.2,14.95,22.45,15.15
Centerville Winter Drumline,PSO,2026,9,3,3,75.75,22.75,15.533,22.267,15.2,77.75,23.85,16.7,21.9,15.3,83.3,24.6,16.9,25.6,16.2,2.7,1.5,1.4,-0.5,0.3,76.4,23.1,16.0,22.15,15.15
Central Lafourche H.S.,PSO,2026,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.15,20.0,20.85,14.4,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central Lafourche H.S.,PSO,2026,9,7,1,70.15,20.0,20.85,14.4,14.9,70.15,20.0,20.85,14.4,14.9,88.2,26.3,26.4,17.6,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cerritos HS,PSO,2026,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.8,21.6,13.3,20.9,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cerritos HS,PSO,2026,5,3,1,70.8,21.6,13.3,20.9,15.0,70.8,21.6,13.3,20.9,15.0,78.5,24.0,16.0,22.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cerritos HS,PSO,2026,8,3,2,74.65,22.8,14.65,21.7,15.5,78.5,24.0,16.0,22.5,16.0,81.3,23.7,16.4,25.8,15.4,7.7,2.4,2.7,1.6,1.0,74.65,22.8,14.65,21.7,15.5
Chaparral HS,PSO,2026,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.25,21.75,14.4,22.4,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chaparral HS,PSO,2026,5,2,1,72.25,21.75,14.4,22.4,13.7,72.25,21.75,14.4,22.4,13.7,76.3,22.5,15.8,23.7,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chaparral HS,PSO,2026,6,1,2,74.275,22.125,15.1,23.05,14.0,76.3,22.5,15.8,23.7,14.3,77.951,23.55,15.5,23.3,15.6,4.05,0.75,1.4,1.3,0.6,74.275,22.125,15.1,23.05,14.0
Chino HS,PSO,2026,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.025,23.325,15.5,23.5,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chino HS,PSO,2026,5,2,1,77.025,23.325,15.5,23.5,14.7,77.025,23.325,15.5,23.5,14.7,75.701,22.95,15.2,22.45,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chino HS,PSO,2026,7,2,2,76.363,23.138,15.35,22.975,14.9,75.701,22.95,15.2,22.45,15.1,84.35,26.55,16.3,24.6,16.9,-1.324,-0.375,-0.3,-1.05,0.4,76.363,23.138,15.35,22.975,14.9
Davis HS,PSO,2026,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.7,23.1,14.2,22.8,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davis HS,PSO,2026,5,1,1,75.7,23.1,14.2,22.8,15.6,75.7,23.1,14.2,22.8,15.6,76.2,22.8,15.1,22.9,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davis HS,PSO,2026,6,1,2,75.95,22.95,14.65,22.85,15.5,76.2,22.8,15.1,22.9,15.4,81.85,24.75,15.6,25.7,15.8,0.5,-0.3,0.9,0.1,-0.2,75.95,22.95,14.65,22.85,15.5
Davis HS,PSO,2026,8,2,3,77.917,23.55,14.967,23.8,15.6,81.85,24.75,15.6,25.7,15.8,83.75,25.95,16.5,25.1,16.2,5.65,1.95,0.5,2.8,0.4,79.025,23.775,15.35,24.3,15.6
Davis HS,PSO,2026,9,1,4,79.375,24.15,15.35,24.125,15.75,83.75,25.95,16.5,25.1,16.2,86.75,27.45,17.7,25.9,15.7,1.9,1.2,0.9,-0.6,0.4,82.8,25.35,16.05,25.4,16.0
Downingtown HS West,PSO,2026,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.9,21.6,13.8,20.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Downingtown HS West,PSO,2026,4,2,1,68.9,21.6,13.8,20.0,13.5,68.9,21.6,13.8,20.0,13.5,77.4,22.2,15.3,23.5,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Downingtown HS West,PSO,2026,5,1,2,73.15,21.9,14.55,21.75,14.95,77.4,22.2,15.3,23.5,16.4,79.0,24.0,16.0,24.2,14.8,8.5,0.6,1.5,3.5,2.9,73.15,21.9,14.55,21.75,14.95
Downingtown West HS,PSO,2026,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.6,24.3,16.6,24.5,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Downingtown West HS,PSO,2026,9,1,1,81.6,24.3,16.6,24.5,16.2,81.6,24.3,16.6,24.5,16.2,80.05,23.85,16.8,23.9,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dublin HS,PSO,2026,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.35,25.05,16.6,25.1,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dublin HS,PSO,2026,8,1,1,82.35,25.05,16.6,25.1,15.6,82.35,25.05,16.6,25.1,15.6,77.701,24.0,15.0,22.9,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dutchtown H.S.,PSO,2026,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9,18.9,20.4,13.2,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dutchtown H.S.,PSO,2026,4,2,1,66.9,18.9,20.4,13.2,14.4,66.9,18.9,20.4,13.2,14.4,73.65,24.9,21.45,14.9,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dutchtown H.S.,PSO,2026,5,1,2,70.275,21.9,20.925,14.05,13.4,73.65,24.9,21.45,14.9,12.4,75.15,23.0,23.25,14.3,14.6,6.75,6.0,1.05,1.7,-2.0,70.275,21.9,20.925,14.05,13.4
Dutchtown H.S.,PSO,2026,9,4,3,71.9,22.267,21.7,14.133,13.8,75.15,23.0,23.25,14.3,14.6,84.65,26.0,25.05,16.5,17.1,1.5,-1.9,1.8,-0.6,2.2,74.4,23.95,22.35,14.6,13.5
Eden Prairie High School,PSO,2026,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.15,22.8,24.9,15.7,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eden Prairie High School,PSO,2026,9,5,1,78.15,22.8,24.9,15.7,24.2,78.15,22.8,24.9,15.7,24.2,87.6,25.8,16.8,27.6,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Toro HS,PSO,2026,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.55,21.75,14.5,22.2,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Toro HS,PSO,2026,6,5,1,73.55,21.75,14.5,22.2,15.1,73.55,21.75,14.5,22.2,15.1,82.65,24.45,16.6,25.5,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Toro HS,PSO,2026,7,1,2,78.1,23.1,15.55,23.85,15.6,82.65,24.45,16.6,25.5,16.1,80.625,26.325,14.2,25.4,14.7,9.1,2.7,2.1,3.3,1.0,78.1,23.1,15.55,23.85,15.6
Fountain Valley HS,PSO,2026,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.451,20.85,13.2,21.5,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fountain Valley HS,PSO,2026,5,3,1,69.451,20.85,13.2,21.5,13.9,69.451,20.85,13.2,21.5,13.9,77.2,23.7,14.8,23.3,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fountain Valley HS,PSO,2026,7,2,2,73.326,22.275,14.0,22.4,14.65,77.2,23.7,14.8,23.3,15.4,75.45,25.05,14.4,22.0,14.0,7.749,2.85,1.6,1.8,1.5,73.326,22.275,14.0,22.4,14.65
Fountain Valley HS,PSO,2026,8,1,3,74.034,23.2,14.133,22.267,14.433,75.45,25.05,14.4,22.0,14.0,79.85,23.85,16.0,24.3,15.7,-1.75,1.35,-0.4,-1.3,-1.4,76.325,24.375,14.6,22.65,14.7
Franklin Community Indoor Percussion,PSO,2026,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.075,21.975,13.6,25.6,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Franklin Community Indoor Percussion,PSO,2026,4,1,1,75.075,21.975,13.6,25.6,13.9,75.075,21.975,13.6,25.6,13.9,73.326,23.025,14.7,21.1,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
